case_id,window_size,target_index_1_based,target,prediction,confidence,latency_ms,response_exists,valid_json,schema_valid,exact_match,absolute_error,relative_error,signed_error,prime_valid_prediction,parse_error,response_sha256,evaluation_sha256
CASE-W064-000016,64,14037702,256936931,0,0,,True,True,True,False,256936931,1.0,-256936931,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8134834afe2bf23fb9a6d509e7b90608c4b211fb928b7ed6ecaf0eaa13481cf1
CASE-W064-000017,64,15929826,293707441,0,0,,True,True,True,False,293707441,1.0,-293707441,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,27ddd23c0e6dd2980b4a6958ad99f68a573bc58906701faeacc6a2f95c904be7
CASE-W064-000018,64,15937726,293861189,0,0,,True,True,True,False,293861189,1.0,-293861189,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5ca2a5d2553cebe5b16f32b0ac77f5468626162c0bcc6130aba22146ea2d0f66
CASE-W064-000019,64,16760711,309925489,0,0,,True,True,True,False,309925489,1.0,-309925489,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,e1c6a15a93e07f6435898db56d3d496077de1c93fac82f6f7d7e65dc9a1087a5
CASE-W064-000020,64,17663956,327618113,0,0,,True,True,True,False,327618113,1.0,-327618113,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b3f0efec0fe5777b878b5ec512a596e5ab01e3602970cb2591464d5708d96fd7
CASE-W064-000021,64,18351363,341111557,0,0,,True,True,True,False,341111557,1.0,-341111557,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1dfc41258acc6dc6792526f9f67153f4e280ba57bf6a72c86514838194228885
CASE-W064-000022,64,20819238,389761297,0,0,,True,True,True,False,389761297,1.0,-389761297,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f9abce92bb57053741740cc9143909093e41c90adb894d182f09cad8c78abcd7
CASE-W064-000023,64,20830579,389986787,0,0,,True,True,True,False,389986787,1.0,-389986787,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,a593a566b9d3b3eb8da08d184dce340ec962b07b7261ced000ae087d89e35531
CASE-W064-000024,64,21508701,403416161,0,0,,True,True,True,False,403416161,1.0,-403416161,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,e3867c8eacf92e9c22688982cd9afec4738a6b066f6dd5f06d184b7ad4406c6a
CASE-W064-000025,64,21679515,406802573,0,0,,True,True,True,False,406802573,1.0,-406802573,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,305284be6eb743986edf9e00e23c590c96552e22a8a9c3c1a91019e88210bdd8
CASE-W064-000026,64,22961700,432262801,0,0,,True,True,True,False,432262801,1.0,-432262801,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7cb30abacea6ce07310fd02fe483e2ed6089d499537b5a20411ad6923d3503e3
CASE-W064-000027,64,23094004,434892923,0,0,,True,True,True,False,434892923,1.0,-434892923,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4d46575770100d0e87eeea2c5e9ec2f7b1f80e1911dbf3c512503d371a1fc4de
CASE-W064-000028,64,24164342,456203837,0,0,,True,True,True,False,456203837,1.0,-456203837,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,27b4f95f297780d54d30d308e302122474c2743078fce6ba419413f69627d5f2
CASE-W064-000029,64,25688467,486639991,0,0,,True,True,True,False,486639991,1.0,-486639991,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7f3e941cadfbce15bb6f0cc761e8fbccba228bd9621211574bbae635c390a2a4
CASE-W064-000030,64,29201141,557159137,0,0,,True,True,True,False,557159137,1.0,-557159137,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,6d5e489d828711b6fd29993181409e63d10a8f0583c12eac104c38984708fd7f
CASE-W064-000031,64,30158542,576459193,0,0,,True,True,True,False,576459193,1.0,-576459193,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1545174aca9441c6b66c277f725ea0a0b0117aa46ef56999f2dce0a54739247d
CASE-W064-000032,64,30341417,580148081,0,0,,True,True,True,False,580148081,1.0,-580148081,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4edf0d0a64248f07c6a98aef06fe07a4f8d0bb4677da7f512db2a96ce630377c
CASE-W064-000033,64,31099059,595439231,0,0,,True,True,True,False,595439231,1.0,-595439231,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,a92031e82aba2d40a6e353215c3d816ddca85b22e82e2ab4a93700659da18af0
CASE-W064-000034,64,32258465,618889597,0,0,,True,True,True,False,618889597,1.0,-618889597,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,24fcf51ec03dbebcb067f50a04993cbb55bba21f7d6de0a1cf91ecf86556bb9a
CASE-W064-000035,64,32975613,633415589,0,0,,True,True,True,False,633415589,1.0,-633415589,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,a321b522dda85d9406d5edc12fdb90668cc352da28a450941a0ff0791cf8fcdc
CASE-W064-000036,64,34390014,662106199,0,0,,True,True,True,False,662106199,1.0,-662106199,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,00766c31ba29261f71f0e193f9560fc642d2ecebdbeea2b5386714b5a45d7b27
CASE-W064-000037,64,34757688,669580057,0,0,,True,True,True,False,669580057,1.0,-669580057,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0d8eb9e40dd10a7a4aab747cad99e60cfb4c1b41b2d0cfdef4dc9855b68b3bfe
CASE-W064-000038,64,35509629,684876949,0,0,,True,True,True,False,684876949,1.0,-684876949,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7bd9f1309d8c9c643f73ed9e86f51f708f8b30bdb4363dfc5d5316db02dd4bae
CASE-W064-000039,64,37121266,717700519,0,0,,True,True,True,False,717700519,1.0,-717700519,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,e05342640262f8af0052f4843025e115a65de5d8531136404ef0299fbd94a497
CASE-W064-000040,64,37594530,727348903,0,0,,True,True,True,False,727348903,1.0,-727348903,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8ce258f41c1c298f9cd5f039865878d61a844eb2ed681cbaeeddf69e6879de32
CASE-W064-000041,64,37856561,732704143,0,0,,True,True,True,False,732704143,1.0,-732704143,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5e5abca44e8889609f7813dcf9a4c3ffb01fc84698c91bfe8b9b72185cd3753d
CASE-W064-000042,64,37932274,734249287,0,0,,True,True,True,False,734249287,1.0,-734249287,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,6cb0757d15799870e388333706f7b109302c1d07e83040b602f4504dfe9caa5a
CASE-W064-000043,64,39944486,775388371,0,0,,True,True,True,False,775388371,1.0,-775388371,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,82d4798c3d75ebbc1222549700bec19abaead9c356dd3a7b0cd2b3ccbfce2734
CASE-W064-000044,64,42913912,836272799,0,0,,True,True,True,False,836272799,1.0,-836272799,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7a1578ffb27bcb339011eac09d266e11b8801d5e043f5ada014fc6eff42c06bb
CASE-W064-000045,64,46215641,904255673,0,0,,True,True,True,False,904255673,1.0,-904255673,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,50a75ea8e1f7dd48dc24a2deb6e687b0c935a1576388b6f4ce0393353eaf1d6a
CASE-W064-000046,64,46869241,917724331,0,0,,True,True,True,False,917724331,1.0,-917724331,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8b696845c1d48d8ab402d714a50308aa863ff499c1b7c3b8f61aa24e0e77457f
CASE-W064-000047,64,47772241,936370913,0,0,,True,True,True,False,936370913,1.0,-936370913,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,96ed866bc57d18ab753aacdd83c23fef408dd3a8a6f0bb789a2277d9f3a1f660
CASE-W064-000048,64,49829991,978930943,0,0,,True,True,True,False,978930943,1.0,-978930943,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,30ac34bd8110fc2bd77d7ceafb904b7df1e30f4e6dace9acb392986d0512e4e8
CASE-W064-000049,64,53471648,1054450057,0,0,,True,True,True,False,1054450057,1.0,-1054450057,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,c2c216980c02446bcf7e2d4c59161355a7302e23f5ebaa3a29e95fedd9a94211
CASE-W064-000050,64,55811074,1103095493,0,0,,True,True,True,False,1103095493,1.0,-1103095493,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b4b0ba8d0f66ee3c1b7f7dfa9ef89cfac74ca4befc2e8140542ecd53cf67c31d
CASE-W064-000051,64,55862289,1104158131,0,0,,True,True,True,False,1104158131,1.0,-1104158131,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5862a3cc6f873c6a23e459712d9aa8ebfd809464ae5e8a858c3bc44d6c0e63e4
CASE-W064-000052,64,56103608,1109182043,0,0,,True,True,True,False,1109182043,1.0,-1109182043,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b4501f955156c0827c48baf0641ce8b51d22a2839d930753683866d2cae2f00a
CASE-W064-000053,64,57814849,1144881107,0,0,,True,True,True,False,1144881107,1.0,-1144881107,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7f6a0814bf4de24942fde75e4c24e9ed8de0d7cdb364908c7964c50e1a569116
CASE-W064-000054,64,57849833,1145612213,0,0,,True,True,True,False,1145612213,1.0,-1145612213,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7f6c83b4c5fd53f24e3607a76ef9f8be1a0ce49b97f1cc548b9576bc2e3e2567
CASE-W064-000055,64,58001865,1148778823,0,0,,True,True,True,False,1148778823,1.0,-1148778823,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f9dddd452c05d2d931060eccb1ceb5a48054d434db996eda06c56305219fb450
CASE-W064-000056,64,58028959,1149346109,0,0,,True,True,True,False,1149346109,1.0,-1149346109,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,eab5398925108a213a3f0e26a85f633a5c3e6d8162a0d26911f42d3074c65cf9
CASE-W064-000057,64,58449119,1158104263,0,0,,True,True,True,False,1158104263,1.0,-1158104263,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,68eedc1ebfce5e4a68c5a6679568c14bb5c86f9267dc481089ea6d43c26f272e
CASE-W064-000058,64,59015172,1169918383,0,0,,True,True,True,False,1169918383,1.0,-1169918383,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,2605a28250ff08e81ae28a1ec3ebb67152d75dca7d7bd372d6c7d6b7910f1c53
CASE-W064-000059,64,60370754,1198244347,0,0,,True,True,True,False,1198244347,1.0,-1198244347,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f80e924f5f4373a8192ac00a326b5afbceafb894ab80b7c4637ba708cba8c1e1
CASE-W064-000060,64,61170859,1214979811,0,0,,True,True,True,False,1214979811,1.0,-1214979811,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1ed55e24464506ce4136d1310727522c783be90472292b956be84ecd585e8e1c
CASE-W064-000061,64,61739344,1226882263,0,0,,True,True,True,False,1226882263,1.0,-1226882263,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1128fba6baeca1fafe1eb7236a9bba88d4bd778fb9b28455d96deaa3c055461e
CASE-W064-000062,64,62926071,1251721943,0,0,,True,True,True,False,1251721943,1.0,-1251721943,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,23e4c1f68beb14a841e7b9c301627f24f0290120ea4192ae107f6a3886eeab65
CASE-W064-000063,64,65117411,1297670861,0,0,,True,True,True,False,1297670861,1.0,-1297670861,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,679d036b9da71f076309eb4f5ee1120a2aaab2dd6ac38ed6a43609f65f3528f3
CASE-W064-000064,64,65211113,1299636431,0,0,,True,True,True,False,1299636431,1.0,-1299636431,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,fe8cb101ad49607f71cf5cb708ba372d2253abff8d511bbf20b964a50286f4f3
CASE-W064-000065,64,65995885,1316109631,0,0,,True,True,True,False,1316109631,1.0,-1316109631,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9f83161f3d62aad8665b2ef7af964998de97bd82b092fed4f4f5bef5933b7bf7
CASE-W064-000066,64,66293881,1322363291,0,0,,True,True,True,False,1322363291,1.0,-1322363291,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7b582104cd1cdf844266f235d9150ab73b5f6ac2b338a314154cd4f480c69f82
CASE-W064-000067,64,66353643,1323624191,0,0,,True,True,True,False,1323624191,1.0,-1323624191,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,d988eb2127cb233f792b46bfe35d4011120b33a46ba3cdd240bee709dc161aa3
CASE-W064-000068,64,68511311,1368964789,0,0,,True,True,True,False,1368964789,1.0,-1368964789,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,d86831f8e85bf789a6d1629a3aef32ddec1b3191fcf92985f6772644339983bb
CASE-W064-000069,64,68709947,1373142307,0,0,,True,True,True,False,1373142307,1.0,-1373142307,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0c54253ad7207712296c116eafc3f9be034cf50a2cfd941eaaaa3acf8eb5a5f8
CASE-W064-000070,64,70977652,1420905019,0,0,,True,True,True,False,1420905019,1.0,-1420905019,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,ff2d78c278f9c09327ba36e5e269137664b0cdde518bf3c20a35df8012430b5d
CASE-W064-000071,64,74049942,1485722333,0,0,,True,True,True,False,1485722333,1.0,-1485722333,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0057f49fe5c8eae5c814e8563adf0457d76e3541f81afa8b0d077c502ce376b3
CASE-W064-000072,64,76567830,1538933089,0,0,,True,True,True,False,1538933089,1.0,-1538933089,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,75f6684371eadec65bda61c0639d165e54b04658466b24cb075383b4bf0486ba
CASE-W064-000073,64,77570182,1560137543,0,0,,True,True,True,False,1560137543,1.0,-1560137543,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,57ba48c05525421c05ba2d28acdf5ba08d40bbf6c351976e1a9853c629575b87
CASE-W064-000074,64,77614210,1561073233,0,0,,True,True,True,False,1561073233,1.0,-1561073233,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,874fbb02ef222171cc268d018b560a3642ed681f0ddc5977d238cff7bb4fd4ad
CASE-W064-000075,64,77905166,1567239013,0,0,,True,True,True,False,1567239013,1.0,-1567239013,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,cb3855f198923889a6ba099d35c979c5233621f029529fbcc5203b2bc3b74ac0
CASE-W064-000076,64,78629837,1582584721,0,0,,True,True,True,False,1582584721,1.0,-1582584721,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,696a0fdf04b38e1660d251d181665ed7f77e5c99a1985e5d0944d48f10eee54f
CASE-W064-000077,64,78678394,1583607793,0,0,,True,True,True,False,1583607793,1.0,-1583607793,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,fd1d5793027c1fdd6ba19567d4e97241a087c84116abd0d6e8a7509530d95819
CASE-W064-000078,64,78896108,1588222213,0,0,,True,True,True,False,1588222213,1.0,-1588222213,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5978f151b3f73636e6df7f1fda0c6d7f5335f6676fbbf19fcb3f384b4755466f
CASE-W064-000079,64,80065401,1613007619,0,0,,True,True,True,False,1613007619,1.0,-1613007619,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0f0a9feec111913c2b9d4eb8839a902808ecb4a60c2e24dd219a8644887d1f95
CASE-W064-000080,64,80906916,1630853377,0,0,,True,True,True,False,1630853377,1.0,-1630853377,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,55ac407919e25af9bca669d44e4bf84a3305c1f9c28cb7973590fafdd6ee3338
CASE-W064-000081,64,81447972,1642324493,0,0,,True,True,True,False,1642324493,1.0,-1642324493,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,dd1ee8e62edf962f80356a73297ebee6f8ec0ff263ed0ed1b40c7bf919e82a9f
CASE-W064-000082,64,82103728,1656259457,0,0,,True,True,True,False,1656259457,1.0,-1656259457,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4df8f3e1e08e062f7bca262290457ccf208f718fe9df5d991ad0718242bcf8af
CASE-W064-000083,64,82615718,1667128079,0,0,,True,True,True,False,1667128079,1.0,-1667128079,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b8ce6a8ffe19322d23d16f81feb2c8a64cd4f7bd452abb300116ba0af164f6c1
CASE-W064-000084,64,82617540,1667166521,0,0,,True,True,True,False,1667166521,1.0,-1667166521,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,2ddfedf9ebf5997ae741a18e6e1dcb226466da39c83243883e8ddda80e681f9b
CASE-W064-000085,64,82827368,1671622811,0,0,,True,True,True,False,1671622811,1.0,-1671622811,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,06fa77326c2ecf90b90d1bf56911e64649997ffebccf48c56d171ac74353647a
CASE-W064-000086,64,83234081,1680262807,0,0,,True,True,True,False,1680262807,1.0,-1680262807,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,c41b3d272dca1f1d856ee5fdd3b4243722ccfb50245ab68f3a3f31d27800f3d3
CASE-W064-000087,64,84669508,1710755261,0,0,,True,True,True,False,1710755261,1.0,-1710755261,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1aef7f9a5130c7256faeb6545808a4b39ee0226391286ba546829ef4b68aca51
CASE-W064-000088,64,85068512,1719240293,0,0,,True,True,True,False,1719240293,1.0,-1719240293,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,75caddb976bfb437bb1523b260843b109139c73b4d22a998208b205e4327dad6
CASE-W064-000089,64,85291929,1723987711,0,0,,True,True,True,False,1723987711,1.0,-1723987711,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,d2baf14013355aa9796c5c970a8ca0e69c2d657361369adb69b9d6eea2c31973
CASE-W064-000090,64,88138573,1784591021,0,0,,True,True,True,False,1784591021,1.0,-1784591021,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,807f10b149c88cadd2ff23f489a7d6878d6eefe4b3abcb2c5b13b92daf4a376f
CASE-W064-000091,64,88278114,1787561767,0,0,,True,True,True,False,1787561767,1.0,-1787561767,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b73531789c09ec4af10fb46814bb645bd741087d414d07ffb7c79ea553fe593a
CASE-W064-000092,64,95519177,1942150877,0,0,,True,True,True,False,1942150877,1.0,-1942150877,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4e0d3953f25587771a2b9e924dcc88d0dbfd91eebe552a582fddaa94ed4c0563
CASE-W064-000093,64,96538770,1963957253,0,0,,True,True,True,False,1963957253,1.0,-1963957253,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9bc65851fc0efbe4358239268f2a45f87840bb422c646d118ee34a9f60e6fc39
CASE-W064-000094,64,96710189,1967631877,0,0,,True,True,True,False,1967631877,1.0,-1967631877,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8a257c44f8fafa44c24c68a1321d8b7af991572d79ba5ba2814230fadac32054
CASE-W064-000095,64,96795345,1969451467,0,0,,True,True,True,False,1969451467,1.0,-1969451467,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,d7dcf37278cc5538a2afc577280dfc8c5a9a37e44b0bc5805fa375da967dc592
CASE-W064-000096,64,96851696,1970661631,0,0,,True,True,True,False,1970661631,1.0,-1970661631,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5cee86a6d145d8681d216c23b0a6731ca9a143931d6204650371d66fb0ea176f
CASE-W064-000097,64,97332756,1980944741,0,0,,True,True,True,False,1980944741,1.0,-1980944741,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b1f1117638ade13bb786ee578754a146ff10ea2625236319b4ae7c4399d6a4fd
CASE-W064-000098,64,97893536,1992952523,0,0,,True,True,True,False,1992952523,1.0,-1992952523,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,e037e4b8515deed2f266ff64d69d29cc64d937b434c6bf1e65b1006e7a545337
CASE-W064-000099,64,98709873,2010429943,0,0,,True,True,True,False,2010429943,1.0,-2010429943,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0e52441e3c2ec87f7fdeed7d45201f94b18af9360dfa74a65cfc81c4670f9aff
CASE-W064-000100,64,99042449,2017544083,0,0,,True,True,True,False,2017544083,1.0,-2017544083,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,020bab533032d20e091b9b05802cc77dd1e5421edc78ed480917e488cfc56331
